token_name,default_value,source_file,tier,formula,namespace,category,concept,property,component,element,variant,state,scale,mode,collisions
$system-color-blue-cool-10,#dae9ee,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,10,,color:category/property
$system-color-blue-cool-20,#adcfdc,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,20,,color:category/property
$system-color-blue-cool-30,#82b4c9,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,30,,color:category/property
$system-color-blue-cool-40,#6499af,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,40,,color:category/property
$system-color-blue-cool-50,#3a7d95,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,50,,color:category/property
$system-color-blue-cool-60,#2e6276,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,60,,color:category/property
$system-color-blue-cool-70,#224a58,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,70,,color:category/property
$system-color-blue-cool-80,#14333d,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,80,,color:category/property
$system-color-blue-cool-90,#0f191c,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,90,,color:category/property
$system-color-blue-cool-10,#c3ebfa,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,10,,color:category/property
$system-color-blue-cool-20,#97d4ea,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,20,,color:category/property
$system-color-blue-cool-30,#59b9de,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,30,,color:category/property
$system-color-blue-cool-40,#28a0cb,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,40,,color:category/property
$system-color-blue-cool-50,#0d7ea2,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,50,,color:category/property
$system-color-blue-cool-60,#07648d,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,60,,color:category/property
$system-color-blue-cool-70,#074b69,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,70,,color:category/property
$system-color-blue-cool-80,#002d3f,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,80,,color:category/property
$system-color-blue-cool-90,false,_blue-cool.scss,system,namespace.category.concept.scale,system,color,blue-cool,,,,,,90,,color:category/property
$system-color-blue-warm-10,#e1e7f1,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,10,,color:category/property
$system-color-blue-warm-20,#bbcae4,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,20,,color:category/property
$system-color-blue-warm-30,#98afd2,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,30,,color:category/property
$system-color-blue-warm-40,#7292c7,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,40,,color:category/property
$system-color-blue-warm-50,#4a77b4,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,50,,color:category/property
$system-color-blue-warm-60,#345d96,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,60,,color:category/property
$system-color-blue-warm-70,#2f4668,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,70,,color:category/property
$system-color-blue-warm-80,#252f3e,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,80,,color:category/property
$system-color-blue-warm-90,#13171f,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,90,,color:category/property
$system-color-blue-warm-10,#d4e5ff,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,10,,color:category/property
$system-color-blue-warm-20,#adcdff,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,20,,color:category/property
$system-color-blue-warm-30,#81aefc,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,30,,color:category/property
$system-color-blue-warm-40,#5994f6,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,40,,color:category/property
$system-color-blue-warm-50,#2672de,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,50,,color:category/property
$system-color-blue-warm-60,#0050d8,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,60,,color:category/property
$system-color-blue-warm-70,#1a4480,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,70,,color:category/property
$system-color-blue-warm-80,#162e51,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,80,,color:category/property
$system-color-blue-warm-90,false,_blue-warm.scss,system,namespace.category.concept.scale,system,color,blue-warm,,,,,,90,,color:category/property
$system-color-blue-10,#d9e8f6,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,10,,color:category/property
$system-color-blue-20,#aacdec,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,20,,color:category/property
$system-color-blue-30,#73b3e7,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,30,,color:category/property
$system-color-blue-40,#4f97d1,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,40,,color:category/property
$system-color-blue-50,#2378c3,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,50,,color:category/property
$system-color-blue-60,#2c608a,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,60,,color:category/property
$system-color-blue-70,#274863,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,70,,color:category/property
$system-color-blue-80,#1f303e,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,80,,color:category/property
$system-color-blue-90,#11181d,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,90,,color:category/property
$system-color-blue-10,#cfe8ff,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,10,,color:category/property
$system-color-blue-20,#a1d3ff,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,20,,color:category/property
$system-color-blue-30,#58b4ff,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,30,,color:category/property
$system-color-blue-40,#2491ff,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,40,,color:category/property
$system-color-blue-50,#0076d6,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,50,,color:category/property
$system-color-blue-60,#005ea2,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,60,,color:category/property
$system-color-blue-70,#0b4778,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,70,,color:category/property
$system-color-blue-80,#112f4e,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,80,,color:category/property
$system-color-blue-90,false,_blue.scss,system,namespace.category.concept.scale,system,color,blue,,,,,,90,,color:category/property
$system-color-cyan-10,#ccecf2,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,10,,color:category/property
$system-color-cyan-20,#99deea,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,20,,color:category/property
$system-color-cyan-30,#5dc0d1,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,30,,color:category/property
$system-color-cyan-40,#449dac,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,40,,color:category/property
$system-color-cyan-50,#168092,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,50,,color:category/property
$system-color-cyan-60,#2a646d,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,60,,color:category/property
$system-color-cyan-70,#2c4a4e,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,70,,color:category/property
$system-color-cyan-80,#203133,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,80,,color:category/property
$system-color-cyan-90,#111819,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,90,,color:category/property
$system-color-cyan-10,#a8f2ff,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,10,,color:category/property
$system-color-cyan-20,#52daf2,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,20,,color:category/property
$system-color-cyan-30,#00bde3,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,30,,color:category/property
$system-color-cyan-40,#009ec1,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,40,,color:category/property
$system-color-cyan-50,#0081a1,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,50,,color:category/property
$system-color-cyan-60,#00687d,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,60,,color:category/property
$system-color-cyan-70,#0e4f5c,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,70,,color:category/property
$system-color-cyan-80,#093b44,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,80,,color:category/property
$system-color-cyan-90,false,_cyan.scss,system,namespace.category.concept.scale,system,color,cyan,,,,,,90,,color:category/property
$system-color-gold-10,#f1e5cd,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,10,,color:category/property
$system-color-gold-20,#dec69a,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,20,,color:category/property
$system-color-gold-30,#c7a97b,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,30,,color:category/property
$system-color-gold-40,#ad8b65,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,40,,color:category/property
$system-color-gold-50,#8e704f,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,50,,color:category/property
$system-color-gold-60,#6b5947,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,60,,color:category/property
$system-color-gold-70,#4d4438,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,70,,color:category/property
$system-color-gold-80,#322d26,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,80,,color:category/property
$system-color-gold-90,#191714,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,90,,color:category/property
$system-color-gold-10,#ffe396,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,10,,color:category/property
$system-color-gold-20,#ffbe2e,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,20,,color:category/property
$system-color-gold-30,#e5a000,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,30,,color:category/property
$system-color-gold-40,#c2850c,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,40,,color:category/property
$system-color-gold-50,#936f38,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,50,,color:category/property
$system-color-gold-60,#7a591a,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,60,,color:category/property
$system-color-gold-70,#5c410a,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,70,,color:category/property
$system-color-gold-80,#3b2b15,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,80,,color:category/property
$system-color-gold-90,false,_gold.scss,system,namespace.category.concept.scale,system,color,gold,,,,,,90,,color:category/property
$system-color-gray-cool-2,#f7f9fa,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,2,,color:category/property
$system-color-gray-cool-3,#f5f6f7,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,3,,color:category/property
$system-color-gray-cool-4,#f1f3f6,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,4,,color:category/property
$system-color-gray-cool-5,#edeff0,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,5,,color:category/property
$system-color-gray-cool-10,#dfe1e2,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,10,,color:category/property
$system-color-gray-cool-20,#c6cace,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,20,,color:category/property
$system-color-gray-cool-30,#a9aeb1,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,30,,color:category/property
$system-color-gray-cool-40,#8d9297,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,40,,color:category/property
$system-color-gray-cool-50,#71767a,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,50,,color:category/property
$system-color-gray-cool-60,#565c65,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,60,,color:category/property
$system-color-gray-cool-70,#3d4551,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,70,,color:category/property
$system-color-gray-cool-80,#2d2e2f,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,80,,color:category/property
$system-color-gray-cool-90,#1c1d1f,_gray-cool.scss,system,namespace.category.concept.scale,system,color,gray-cool,,,,,,90,,color:category/property
$system-color-gray-warm-2,#f9f9f7,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,2,,color:category/property
$system-color-gray-warm-3,#f6f6f2,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,3,,color:category/property
$system-color-gray-warm-4,#f5f5f0,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,4,,color:category/property
$system-color-gray-warm-5,#f0f0ec,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,5,,color:category/property
$system-color-gray-warm-10,#e6e6e2,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,10,,color:category/property
$system-color-gray-warm-20,#cac9c0,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,20,,color:category/property
$system-color-gray-warm-30,#afaea2,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,30,,color:category/property
$system-color-gray-warm-40,#929285,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,40,,color:category/property
$system-color-gray-warm-50,#76766a,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,50,,color:category/property
$system-color-gray-warm-60,#5d5d52,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,60,,color:category/property
$system-color-gray-warm-70,#454540,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,70,,color:category/property
$system-color-gray-warm-80,#2e2e2a,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,80,,color:category/property
$system-color-gray-warm-90,#171716,_gray-warm.scss,system,namespace.category.concept.scale,system,color,gray-warm,,,,,,90,,color:category/property
$system-color-gray-2,#f9f9f9,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,2,,color:category/property
$system-color-gray-3,#f6f6f6,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,3,,color:category/property
$system-color-gray-4,#f3f3f3,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,4,,color:category/property
$system-color-gray-5,#f0f0f0,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,5,,color:category/property
$system-color-gray-10,#e6e6e6,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,10,,color:category/property
$system-color-gray-20,#c9c9c9,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,20,,color:category/property
$system-color-gray-30,#adadad,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,30,,color:category/property
$system-color-gray-40,#919191,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,40,,color:category/property
$system-color-gray-50,#757575,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,50,,color:category/property
$system-color-gray-60,#5c5c5c,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,60,,color:category/property
$system-color-gray-70,#454545,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,70,,color:category/property
$system-color-gray-80,#2e2e2e,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,80,,color:category/property
$system-color-gray-90,#1b1b1b,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,90,,color:category/property
$system-color-gray-100,#000000,_gray.scss,system,namespace.category.concept.scale,system,color,gray,,,,,,100,,color:category/property
$system-color-green-cool-10,#dbebde,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,10,,color:category/property
$system-color-green-cool-20,#b4d0b9,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,20,,color:category/property
$system-color-green-cool-30,#86b98e,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,30,,color:category/property
$system-color-green-cool-40,#5e9f69,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,40,,color:category/property
$system-color-green-cool-50,#4d8055,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,50,,color:category/property
$system-color-green-cool-60,#446443,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,60,,color:category/property
$system-color-green-cool-70,#37493b,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,70,,color:category/property
$system-color-green-cool-80,#28312a,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,80,,color:category/property
$system-color-green-cool-90,#1a1f1a,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,90,,color:category/property
$system-color-green-cool-10,#b7f5bd,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,10,,color:category/property
$system-color-green-cool-20,#70e17b,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,20,,color:category/property
$system-color-green-cool-30,#21c834,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,30,,color:category/property
$system-color-green-cool-40,#00a91c,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,40,,color:category/property
$system-color-green-cool-50,#008817,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,50,,color:category/property
$system-color-green-cool-60,#216e1f,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,60,,color:category/property
$system-color-green-cool-70,#154c21,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,70,,color:category/property
$system-color-green-cool-80,#19311e,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,80,,color:category/property
$system-color-green-cool-90,false,_green-cool.scss,system,namespace.category.concept.scale,system,color,green-cool,,,,,,90,,color:category/property
$system-color-green-warm-10,#e7eab7,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,10,,color:category/property
$system-color-green-warm-20,#cbd17a,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,20,,color:category/property
$system-color-green-warm-30,#a6b557,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,30,,color:category/property
$system-color-green-warm-40,#8a984b,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,40,,color:category/property
$system-color-green-warm-50,#6f7a41,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,50,,color:category/property
$system-color-green-warm-60,#5a5f38,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,60,,color:category/property
$system-color-green-warm-70,#45472f,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,70,,color:category/property
$system-color-green-warm-80,#2d2f21,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,80,,color:category/property
$system-color-green-warm-90,#171712,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,90,,color:category/property
$system-color-green-warm-10,#e7f434,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,10,,color:category/property
$system-color-green-warm-20,#c5d30a,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,20,,color:category/property
$system-color-green-warm-30,#a3b72c,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,30,,color:category/property
$system-color-green-warm-40,#7e9c1d,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,40,,color:category/property
$system-color-green-warm-50,#6a7d00,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,50,,color:category/property
$system-color-green-warm-60,#5a6613,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,60,,color:category/property
$system-color-green-warm-70,#4b4e10,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,70,,color:category/property
$system-color-green-warm-80,#38380b,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,80,,color:category/property
$system-color-green-warm-90,false,_green-warm.scss,system,namespace.category.concept.scale,system,color,green-warm,,,,,,90,,color:category/property
$system-color-green-10,#dfeacd,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,10,,color:category/property
$system-color-green-20,#b8d293,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,20,,color:category/property
$system-color-green-30,#9bb672,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,30,,color:category/property
$system-color-green-40,#7d9b4e,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,40,,color:category/property
$system-color-green-50,#607f35,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,50,,color:category/property
$system-color-green-60,#4c6424,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,60,,color:category/property
$system-color-green-70,#3c4a29,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,70,,color:category/property
$system-color-green-80,#293021,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,80,,color:category/property
$system-color-green-90,#161814,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,90,,color:category/property
$system-color-green-10,#c5ee93,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,10,,color:category/property
$system-color-green-20,#98d035,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,20,,color:category/property
$system-color-green-30,#7fb135,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,30,,color:category/property
$system-color-green-40,#719f2a,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,40,,color:category/property
$system-color-green-50,#538200,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,50,,color:category/property
$system-color-green-60,#466c04,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,60,,color:category/property
$system-color-green-70,#2f4a0b,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,70,,color:category/property
$system-color-green-80,#243413,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,80,,color:category/property
$system-color-green-90,false,_green.scss,system,namespace.category.concept.scale,system,color,green,,,,,,90,,color:category/property
$system-color-indigo-cool-10,#e1e6f9,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,10,,color:category/property
$system-color-indigo-cool-20,#bbc8f5,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,20,,color:category/property
$system-color-indigo-cool-30,#96abee,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,30,,color:category/property
$system-color-indigo-cool-40,#6b8ee8,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,40,,color:category/property
$system-color-indigo-cool-50,#496fd8,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,50,,color:category/property
$system-color-indigo-cool-60,#3f57a6,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,60,,color:category/property
$system-color-indigo-cool-70,#374274,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,70,,color:category/property
$system-color-indigo-cool-80,#292d42,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,80,,color:category/property
$system-color-indigo-cool-90,#151622,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,90,,color:category/property
$system-color-indigo-cool-10,#dee5ff,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,10,,color:category/property
$system-color-indigo-cool-20,#b8c8ff,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,20,,color:category/property
$system-color-indigo-cool-30,#94adff,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,30,,color:category/property
$system-color-indigo-cool-40,#628ef4,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,40,,color:category/property
$system-color-indigo-cool-50,#4866ff,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,50,,color:category/property
$system-color-indigo-cool-60,#3e4ded,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,60,,color:category/property
$system-color-indigo-cool-70,#222fbf,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,70,,color:category/property
$system-color-indigo-cool-80,#1b2b85,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,80,,color:category/property
$system-color-indigo-cool-90,false,_indigo-cool.scss,system,namespace.category.concept.scale,system,color,indigo-cool,,,,,,90,,color:category/property
$system-color-indigo-warm-10,#e7e3fa,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,10,,color:category/property
$system-color-indigo-warm-20,#cbc4f2,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,20,,color:category/property
$system-color-indigo-warm-30,#afa5e8,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,30,,color:category/property
$system-color-indigo-warm-40,#9287d8,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,40,,color:category/property
$system-color-indigo-warm-50,#7665d1,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,50,,color:category/property
$system-color-indigo-warm-60,#5e519e,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,60,,color:category/property
$system-color-indigo-warm-70,#453c7b,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,70,,color:category/property
$system-color-indigo-warm-80,#2e2c40,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,80,,color:category/property
$system-color-indigo-warm-90,#18161d,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,90,,color:category/property
$system-color-indigo-warm-10,#e4deff,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,10,,color:category/property
$system-color-indigo-warm-20,#cfc4fd,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,20,,color:category/property
$system-color-indigo-warm-30,#b69fff,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,30,,color:category/property
$system-color-indigo-warm-40,#967efb,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,40,,color:category/property
$system-color-indigo-warm-50,#745fe9,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,50,,color:category/property
$system-color-indigo-warm-60,#5942d2,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,60,,color:category/property
$system-color-indigo-warm-70,#3d2c9d,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,70,,color:category/property
$system-color-indigo-warm-80,#261f5b,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,80,,color:category/property
